id_pleito,tipo_interessado,interessado,cod_ibge,uf,num_pvl,status,num_processo,data_protocolo,tipo_operacao,finalidade,tipo_credor,credor,moeda,valor,pvl_assoc_divida,pvl_contradado_credor,data_status
18394,Município,Teixeira de Freitas,2931350,BA,,Deferido,19407.000014/2003-30,2003-04-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1839750.0,0,0,23/05/2003
18406,Município,Nova Ibiá,2922755,BA,,Arquivado,19407.000016/2005-91,2006-05-12T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,23/05/2006
18408,Município,Macaúbas,2919801,BA,,Deferido,19407.000017/2002-92,2002-07-31T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,430000.0,1,0,05/07/2002
18416,Município,Bonito,2904050,BA,,Arquivado,19407.000018/2005-80,2006-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,50000.0,0,0,31/07/2006
18417,Município,Gentio do Ouro,2911303,BA,,Arquivado,19407.000018/2006-61,2006-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,420000.0,0,0,31/07/2006
18634,Município,Mirangaba,2921401,BA,,Deferido,19407.000074/2002-71,2002-11-22T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,28/10/2003
18641,Município,Igaporã,2913408,BA,,Deferido,19407.000078/2002-50,2003-08-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,400000.0,0,0,29/09/2003
44645,Município,Amargosa,2901007,BA,PVL02.000934/2021-64,Arquivado a pedido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2000000.0,0,0,13/09/2021
12594,Município,Maracás,2920502,BA,,Deferido,17944.001721/2008-45,2009-07-02T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,08/07/2009
12609,Município,Itagi,2915106,BA,,Arquivado,17944.001727/2008-12,2008-09-01T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,10/12/2008
18434,Município,Taperoá,2931202,BA,,Deferido,19407.000022/2003-86,2003-05-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,600000.0,1,0,13/06/2003
18436,Município,Alagoinhas,2900702,BA,,Deferido,19407.000022/2005-48,2006-05-19T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1258300.0,1,0,24/05/2006
18482,Município,Valença,2932903,BA,,Arquivado,19407.000031/2006-10,2006-07-28T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,6120000.0,0,0,10/04/2007
5593,Estado,Bahia,29,BA,,Deferido,17944.000151/2004-42,2004-02-28T00:00:00Z,Operação contratual interna,Renegociação de dívidas,Instituição Financeira Nacional,Caixa Econômica Federal,Real,186364528.37,1,0,18/03/2004
8897,Município,Presidente Jânio Quadros,2925709,BA,,Deferido,17944.000862/2014-99,2014-08-06T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,327756.0,0,0,18/08/2014
28004,Município,Castro Alves,2907301,BA,PVL02.000614/2018-17,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,1,1,20/07/2018
12226,Município,Vereda,2933257,BA,,Arquivado,17944.001632/2008-07,2008-06-11T00:00:00Z,Operação contratual interna,Caminho da Escola 4,Instituição Financeira Nacional,Banco do Brasil S/A,Real,172700.0,0,0,15/09/2008
11218,Município,Irecê,2914604,BA,,Arquivado por decurso de prazo,17944.001386/2011-81,2012-06-05T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1606000.0,0,0,02/07/2012
11230,Município,Riachão do Jacuípe,2926301,BA,,Arquivado,17944.001389/2008-19,2008-07-07T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,30/10/2008
18983,Município,Formosa do Rio Preto,2911105,BA,00000.000000/2009-58,Deferido,17944.000484/2015-24,2015-09-28T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1541925.51,0,0,07/10/2015
22303,Município,Lapão,2919157,BA,00000.000000/2028-51,Deferido,17944.000498/2016-29,2016-04-28T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2700000.0,0,0,17/05/2016
13054,Município,Barra da Estiva,2902807,BA,,Deferido,17944.001897/2011-01,2012-03-27T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,10/05/2012
38208,Município,Nova Itarana,2922805,BA,PVL02.006940/2019-19,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,800000.0,0,0,23/09/2019
43077,Município,Salvador,2927408,BA,PVL02.001531/2020-51,Encaminhado à PGFN com manifestação técnica favorável,17944.103645/2020-06,2021-09-23T00:00:00Z,Operação contratual externa (com garantia da União),Multissetorial,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,125000000.0,0,0,24/09/2021
11491,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001460/2012-40,2013-01-10T00:00:00Z,Operação contratual interna (com garantia da União),Proinveste,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,1487691272.64,1,0,07/02/2013
10855,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001301/2014-15,2016-03-17T00:00:00Z,Operação contratual externa (com garantia da União),Infraestrutura,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,200000000.0,1,0,29/03/2016
10860,Estado,Bahia,29,BA,,Arquivado a pedido,17944.001302/2014-51,2015-04-14T00:00:00Z,Operação contratual externa (com garantia da União),Fortalecimento Institucional,Instituição Financeira Internacional,Banco Interamericano de Desenvolvimento,Dólar dos EUA,50000000.0,0,0,02/10/2015
11064,Município,Jaguarari,2917706,BA,,Deferido,17944.001350/2011-05,2012-05-29T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5900000.0,0,0,18/06/2012
42846,Município,Pindobaçu,2924603,BA,PVL02.001368/2020-27,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,800000.0,0,0,28/07/2020
11068,Município,Morro do Chapéu,2921708,BA,,Arquivado por decurso de prazo,17944.001351/2011-41,2012-10-17T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1000000.0,0,0,01/11/2012
12955,Município,Correntina,2909307,BA,,Arquivado,17944.001862/2006-04,2006-12-06T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,810000.0,0,0,18/07/2007
13401,Município,Lauro de Freitas,2919207,BA,,Deferido,17944.002095/2006-42,2007-03-20T00:00:00Z,Operação contratual interna,Saneamento para Todos,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5926777.96,1,0,28/03/2007
12780,Município,Serra Preta,2930402,BA,,Deferido,17944.001790/2010-73,2011-05-04T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,600000.0,0,0,27/05/2011
7203,Município,Nova Viçosa,2923001,BA,,Regularizado,17944.000521/2007-94,2007-04-24T00:00:00Z,Operação contratual interna,Regularização de Dívida - Energia Elétrica,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,47610.56,1,0,27/04/2007
58449,Município,Morro do Chapéu,2921708,BA,PVL02.002321/2022-42,Deferido,17944.101937/2022-68,2022-07-19T09:40:20Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,17000000.0,0,1,22/07/2022
40168,Município,Cravolândia,2909505,BA,PVL02.008262/2019-11,Deferido,17944.104169/2019-07,2019-11-18T10:25:58Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,1,26/11/2019
12312,Município,Governador Mangabeira,2911600,BA,,Deferido,17944.001656/2006-96,2006-11-13T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,20/11/2006
8115,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.000716/2014-63,2014-07-11T00:00:00Z,Operação contratual externa (com garantia da União),Desenvolvimento rural,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,150000000.0,1,0,28/07/2014
19695,Município,Candeias,2906501,BA,00000.000000/2011-79,Deferido,17944.000853/2015-89,2015-09-02T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,15000000.0,0,0,28/09/2015
11674,Município,Santo Antônio de Jesus,2928703,BA,,Arquivado por decurso de prazo,17944.001499/2009-61,2012-03-30T00:00:00Z,Operação contratual interna,Provias 2009,Instituição Financeira Nacional,Banco do Brasil S/A,Real,3000000.0,0,0,21/01/2013
33721,Município,Brotas de Macaúbas,2904506,BA,PVL02.002715/2019-03,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1800000.0,0,0,22/07/2019
33151,Município,Cardeal da Silva,2907004,BA,PVL02.002241/2019-91,Deferido (PVL-IF),,,Operação contratual interna,Aporte de capital,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2900000.0,0,1,06/08/2019
60789,Município,Barreiras,2903201,BA,PVL02.006981/2022-01,Deferido,17944.102759/2022-92,2022-09-06T12:39:47Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,30000000.0,0,1,12/09/2022
40491,Município,Nordestina,2922656,BA,PVL02.009122/2019-60,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,2412190.0,0,1,30/01/2020
41508,Município,Botuporã,2904209,BA,PVL02.000241/2020-91,Indeferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3800000.0,0,0,13/03/2020
39508,Município,Monte Santo,2921500,BA,PVL02.008180/2019-76,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,1,26/05/2020
39824,Município,Conceição do Almeida,2908309,BA,PVL02.008455/2019-71,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,950000.0,1,1,27/12/2019
12137,Município,Baianópolis,2902500,BA,,Deferido,17944.001611/2010-06,2010-11-22T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,920000.0,0,0,29/12/2010
10504,Município,Cachoeira,2904902,BA,,Arquivado por decurso de prazo,17944.001217/2009-26,2009-09-30T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,10/02/2010
8440,Município,Aratuípe,2902302,BA,,Arquivado,17944.000777/2008-82,2008-11-27T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,300000.0,0,0,06/02/2009
27280,Município,Santo Antônio de Jesus,2928703,BA,PVL02.002619/2017-95,Deferido,17944.100059/2018-87,2018-03-15T16:15:26Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,10000000.0,1,1,21/03/2018
27352,Município,Alagoinhas,2900702,BA,PVL02.002669/2017-72,Arquivado por decurso de prazo,17944.100261/2018-17,2017-12-29T11:17:24Z,Operação contratual interna,Multissetorial,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,0,13/08/2018
45312,Município,Santa Inês,2927903,BA,PVL02.001123/2021-81,Arquivado a pedido,17944.102384/2021-80,2021-10-27T17:35:48Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3142000.0,0,0,04/11/2021
9954,Município,São Félix do Coribe,2929057,BA,,Arquivado,17944.001087/2008-41,2008-04-07T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,172700.0,0,0,13/08/2008
18336,Município,Tremedal,2931806,BA,,Deferido,19407.000002/2003-13,2003-01-31T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,423000.0,0,0,25/02/2003
10419,Município,Mucuri,2922003,BA,,Deferido,17944.001195/2010-38,2010-08-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,8000000.0,1,0,03/09/2010
12355,Município,Lagoa Real,2918753,BA,,Arquivado,17944.001666/2008-93,2008-06-23T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,60000.0,0,0,30/10/2008
34129,Município,Castro Alves,2907301,BA,PVL02.003121/2019-10,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3000000.0,0,1,12/08/2019
12219,Município,Vitória da Conquista,2933307,BA,,Deferido,17944.001629/2013-42,2013-11-08T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,9861260.32,1,0,23/12/2013
11147,Município,Camacan,2905602,BA,,Deferido,17944.001371/2010-31,2010-11-08T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1500000.0,1,0,16/12/2010
11151,Município,Ipiaú,2913903,BA,,Arquivado,17944.001372/2008-61,2008-06-12T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,02/10/2008
13273,Município,Luís Eduardo Magalhães,2919553,BA,,Deferido,17944.002000/2006-91,2007-08-10T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,825000.0,0,0,14/08/2007
12016,Município,Macarani,2919702,BA,,Deferido,17944.001582/2009-31,2010-03-31T00:00:00Z,Operação contratual interna,Provias 2009,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1227000.0,0,0,30/04/2010
11173,Município,Oliveira dos Brejinhos,2923209,BA,,Deferido,17944.001376/2010-64,2011-03-03T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,1,0,16/03/2011
18455,Município,Tapiramutá,2931301,BA,,Deferido,19407.000026/2004-45,2004-06-18T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco do Brasil S/A,Real,231921.0,0,0,23/06/2004
18539,Estado,Bahia,29,BA,,Deferido,19407.000046/2002-54,2002-06-19T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1350000.0,1,0,03/07/2002
11711,Município,Amargosa,2901007,BA,,Deferido,17944.001509/2009-69,2009-11-26T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,1,0,09/12/2009
11188,Município,Amargosa,2901007,BA,,Arquivado,17944.001380/2007-27,2007-09-25T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,633600.0,0,0,09/10/2007
11803,Município,Gavião,2911253,BA,,Deferido,17944.001530/2011-89,2012-04-09T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,240000.0,0,0,15/05/2012
6982,Município,Itatim,2916856,BA,,Regularizado,17944.000472/2008-71,2008-03-12T00:00:00Z,Operação contratual interna,Regularização de Dívida - Energia Elétrica,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,154467.65,1,0,27/03/2008
10755,Município,Lauro de Freitas,2919207,BA,,Deferido,17944.001275/2011-74,2012-01-20T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3280000.0,1,0,08/02/2012
32172,Município,Irecê,2914604,BA,PVL02.001318/2019-14,Deferido,17944.101744/2019-10,2019-05-23T12:58:08Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,7755555.0,0,0,29/05/2019
30573,Município,Barreiras,2903201,BA,PVL02.002813/2018-51,Arquivado a pedido,17944.110173/2018-15,2019-01-10T20:48:21Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,21060000.0,0,0,17/06/2019
10723,Município,Poções,2925105,BA,,Deferido,17944.001268/2007-96,2007-08-23T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,330000.0,1,0,10/09/2007
10750,Município,Lauro de Freitas,2919207,BA,,Deferido,17944.001274/2011-20,2012-01-20T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,640000.0,1,0,08/02/2012
10695,Município,Jeremoabo,2918100,BA,,Arquivado,17944.001261/2007-74,2008-04-10T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,13/08/2005
10936,Município,Riachão do Jacuípe,2926301,BA,,Deferido,17944.001317/2009-52,2010-04-29T00:00:00Z,Operação contratual interna,Caminho da Escola 2009 A,Instituição Financeira Nacional,Banco do Brasil S/A,Real,648700.0,0,0,25/05/2010
29390,Município,Itiruçu,2916906,BA,PVL02.001943/2018-77,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1700000.0,1,1,14/09/2018
30135,Município,Riacho de Santana,2926400,BA,PVL02.002583/2018-21,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3300000.0,1,0,08/11/2018
30469,Município,Vitória da Conquista,2933307,BA,PVL02.002806/2018-50,Deferido,17944.109993/2018-64,2018-12-19T13:04:12Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,45000000.0,1,1,20/12/2018
11737,Município,Salvador,2927408,BA,,Deferido,17944.001514/2014-39,2014-11-18T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,50880499.2,1,0,02/12/2014
19233,Município,Candeias,2906501,BA,00000.000000/2010-67,Regularizado,17944.000611/2015-95,2015-07-16T00:00:00Z,Operação contratual interna,Regularização de Dívida - Água e Esgoto,Empresa Estatal,Empresa Baiana de Águas e Saneamento S/A,Real,238634.67,1,0,31/08/2015
8723,Município,Riachão do Jacuípe,2926301,BA,,Deferido,17944.000831/2014-38,2015-05-25T18:03:34Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,17/06/2015
18380,Município,Simões Filho,2930709,BA,,Deferido,19407.000011/2003-04,2003-04-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4365000.0,1,0,23/05/2003
12656,Município,Jeremoabo,2918100,BA,,Arquivado por decurso de prazo,17944.001744/2014-06,2014-12-26T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,7000000.0,0,0,12/03/2015
18544,Município,Itamaraju,2915601,BA,,Indeferido,19407.000047/2003-80,2003-08-14T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2866163.54,0,0,09/10/2003
43096,Município,Santo Antônio de Jesus,2928703,BA,PVL02.001575/2020-81,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1191967.75,0,1,02/09/2020
18588,Município,Ilhéus,2913606,BA,,Deferido,19407.000058/2003-60,2003-10-16T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,3501477.1,1,0,28/11/2003
7418,Município,Prado,2925501,BA,,Deferido,17944.000571/2010-77,2010-08-30T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,1,0,10/09/2010
39457,Município,Itatim,2916856,BA,PVL02.008123/2019-97,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,1,08/07/2020
40308,Município,Coribe,2909109,BA,PVL02.008920/2019-74,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1845000.0,0,1,28/11/2019
40577,Estado,Bahia,29,BA,PVL02.008660/2019-37,Encaminhado à PGFN com manifestação técnica favorável,17944.104392/2019-46,2021-12-22T17:28:31Z,Operação contratual externa (com garantia da União),Profisco,Instituição Financeira Internacional,Banco Interamericano de Desenvolvimento,Dólar dos EUA,40000000.0,0,0,30/12/2021
6610,Estado,Bahia,29,BA,,Deferido,17944.000392/2013-82,2013-07-08T00:00:00Z,Operação contratual interna,PAC 2 - Saneamento,Instituição Financeira Nacional,Caixa Econômica Federal,Real,208049640.06,1,0,25/07/2013
19624,Município,Sebastião Laranjeiras,2930006,BA,00000.000000/2012-20,Deferido,17944.000809/2015-79,2015-09-02T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2000000.0,1,0,28/09/2015
19509,Município,Carinhanha,2907103,BA,00000.000000/2011-64,Deferido,17944.000744/2015-61,2015-08-17T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,5828472.82,0,0,09/09/2015
46579,Município,Muritiba,2922300,BA,PVL02.001267/2021-37,Arquivado a pedido,17944.103338/2021-06,2022-09-02T17:46:58Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,6000000.0,0,0,02/10/2023
10467,Município,Abaíra,2900108,BA,,Arquivado,17944.001207/2008-18,2008-04-14T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,299450.0,0,0,26/08/2008
11254,Município,Cruz Das Almas,2909802,BA,,Arquivado por decurso de prazo,17944.001394/2011-27,2012-08-15T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1387657.2,0,0,27/12/2012
10258,Município,Ubaitaba,2932200,BA,,Arquivado,17944.001156/2008-16,2008-04-10T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,172700.0,0,0,13/08/2008
11260,Município,Cruz Das Almas,2909802,BA,,Arquivado por decurso de prazo,17944.001395/2011-71,2012-08-15T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1998305.76,0,0,27/12/2012
11262,Município,Tremedal,2931806,BA,,Arquivado,17944.001396/2008-11,2008-05-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,15/09/2008
10528,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001222/2010-72,2010-12-20T00:00:00Z,Operação contratual interna (com garantia da União),PAC - Copa Estádios,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,323629000.0,1,0,28/12/2010
18511,Estado,Bahia,29,BA,,Deferido,19407.000039/2002-52,2002-06-11T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2307420.42,1,0,08/07/2002
18512,Município,São Desidério,2928901,BA,,Deferido,19407.000039/2003-33,2003-06-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2599500.0,1,0,11/07/2003
18533,Município,Igrapiúna,2913457,BA,,Arquivado,19407.000044/2004-27,2004-12-22T00:00:00Z,Operação contratual interna,PNAFM,Instituição Financeira Nacional,Caixa Econômica Federal,Real,237143.0,0,0,23/12/2004
18543,Estado,Bahia,29,BA,,Deferido,19407.000047/2002-07,2002-06-21T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,1481000.0,1,0,03/07/2002
5988,Município,Jeremoabo,2918100,BA,,Arquivado por decurso de prazo,17944.000250/2008-58,2008-04-10T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,314185.0,0,0,07/05/2008
